OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10,HOUSING10,POP10,Shape_Length,Shape_Area,Longitude,Latitude
3750,17,19,5300,4022,1.7019E+14,19,43,0.013484675,7.28767E-06,-88.22103056,40.11794258
3751,17,19,1302,2012,1.7019E+14,125,193,0.013355535,1.11522E-05,-88.26912128,40.08211171
3752,17,19,1301,2006,1.7019E+14,83,156,0.01743121,1.25744E-05,-88.26520168,40.08509308
3753,17,19,1301,2004,1.7019E+14,41,84,0.01047417,5.46678E-06,-88.26490869,40.08856163
3754,17,19,1301,4012,1.7019E+14,35,97,0.008848309,4.66264E-06,-88.26770966,40.09051122
3755,17,19,200,2029,1.7019E+14,0,0,0.00563425,1.9032E-06,-88.22974121,40.11962779
3756,17,19,700,3031,1.7019E+14,27,54,0.010511676,6.1185E-06,-88.24493574,40.12822649
3757,17,19,200,1022,1.7019E+14,52,142,0.012757671,5.0799E-06,-88.23545563,40.12608694
3758,17,19,1205,1030,1.7019E+14,30,77,0.008992331,5.31381E-06,-88.31195387,40.10377672
3759,17,19,5701,1003,1.7019E+14,104,218,0.017860516,1.45499E-05,-88.20219779,40.09691513
3760,17,19,5600,5022,1.7019E+14,16,31,0.006994071,2.32859E-06,-88.18049097,40.09947973
3761,17,19,1203,2041,1.7019E+14,29,69,0.007579506,3.51096E-06,-88.28234092,40.08464958
3762,17,19,10700,4002,1.7019E+14,68,173,0.031797962,2.68606E-05,-88.04760845,40.11848311
3763,17,19,10604,2029,1.7019E+14,1,2,0.044637071,5.29635E-06,-88.38058233,40.12044946
3764,17,19,10601,1029,1.7019E+14,0,0,0.012467085,8.19964E-06,-88.39097282,40.20304754
3765,17,19,10603,1013,1.7019E+14,26,59,0.009955818,2.69089E-06,-88.36317713,40.20639835
3766,17,19,10603,1028,1.7019E+14,0,0,0.025828189,3.37565E-06,-88.3593019,40.18530967
3767,17,19,10603,3053,1.7019E+14,0,0,0.00567804,2.11952E-06,-88.38305563,40.19714228
3768,17,19,1205,3000,1.7019E+14,16,51,0.01464906,1.09345E-05,-88.31669524,40.09765272
3769,17,19,1204,1074,1.7019E+14,0,0,0.001583918,1.0139E-07,-88.2892939,40.07091403
3770,17,19,1204,1052,1.7019E+14,1,3,0.006133792,2.16791E-06,-88.28972618,40.07017276
3771,17,19,800,2069,1.7019E+14,0,0,0.010970646,2.24002E-06,-88.24244498,40.13529523
3772,17,19,10604,1243,1.7019E+14,0,0,0.05311914,7.54518E-05,-88.20020315,40.14459929
3773,17,19,1205,3014,1.7019E+14,0,0,0.002984103,3.30127E-07,-88.31858394,40.09588906
3774,17,19,700,3040,1.7019E+14,0,0,0.001319888,3.27285E-08,-88.24695504,40.12785001
3775,17,19,10204,2068,1.7019E+14,0,0,0.007186798,1.10529E-06,-88.16254371,40.30273873
3776,17,19,10300,1065,1.7019E+14,0,0,0.008801414,1.78569E-06,-88.17010471,40.28446662
3777,17,19,10604,1029,1.7019E+14,38,99,0.06699034,0.000275955,-88.26804696,40.19299483
3778,17,19,10900,2030,1.7019E+14,19,49,0.007752486,3.15671E-06,-88.14849236,39.99957446
3779,17,19,10601,1089,1.7019E+14,117,290,0.025677928,2.1377E-05,-88.41131685,40.19860366
3780,17,19,10500,1060,1.7019E+14,34,85,0.076804595,0.000159954,-88.29575745,40.3476916
3781,17,19,10500,2054,1.7019E+14,20,56,0.008377198,4.53626E-06,-88.34414694,40.30876849
3782,17,19,10603,3007,1.7019E+14,69,171,0.092232725,0.000137386,-88.37685424,40.20843013
3783,17,19,10204,2057,1.7019E+14,14,32,0.016969194,1.25693E-05,-88.16032403,40.30542126
3784,17,19,10900,7019,1.7019E+14,0,0,0.059086914,0.000196132,-88.39780845,39.96219017
3785,17,19,10604,2132,1.7019E+14,24,56,0.018969003,6.52372E-06,-88.37135827,40.10952073
3786,17,19,10204,2008,1.7019E+14,0,0,0.004007258,6.23736E-07,-88.15893992,40.31127584
3787,17,19,10900,7049,1.7019E+14,1,1,0.006966929,2.5223E-06,-88.45384884,39.94628848
3788,17,19,10100,4061,1.7019E+14,0,0,0.003469912,2.59886E-07,-88.15973907,40.31546348
3789,17,19,10900,8109,1.7019E+14,0,0,0.001468488,1.15879E-07,-88.27480138,39.90193142
3790,17,19,10603,2036,1.7019E+14,38,104,0.013952475,9.80397E-06,-88.40547489,40.17952794
3791,17,19,10601,1027,1.7019E+14,18,49,0.014214128,5.38571E-06,-88.39214627,40.20745665
3792,17,19,10900,7010,1.7019E+14,35,75,0.032962588,5.57481E-05,-88.34575055,39.96168468
3793,17,19,10603,3010,1.7019E+14,18,50,0.016198257,6.90409E-06,-88.37431517,40.21329909
3794,17,19,10603,2051,1.7019E+14,52,119,0.101456335,0.000466951,-88.42236739,40.1642231
3795,17,19,1204,1025,1.7019E+14,11,27,0.006525743,2.10792E-06,-88.28954335,40.08025738
3796,17,19,902,1048,1.7019E+14,33,115,0.008968642,3.63801E-06,-88.30844981,40.12539092
3797,17,19,10500,3063,1.7019E+14,9,24,0.033974738,7.07348E-05,-88.36051924,40.24882782
3798,17,19,10400,2032,1.7019E+14,3,5,0.067620426,0.00027988,-88.10706431,40.23192459
3799,17,19,10700,5000,1.7019E+14,3,9,0.056699016,0.000203301,-88.02621383,40.13498789
3800,17,19,10603,2046,1.7019E+14,0,0,0.003029908,4.23845E-07,-88.42211955,40.17941488
3801,17,19,10500,1047,1.7019E+14,2,9,0.044051106,5.61971E-05,-88.31993562,40.35685978
3802,17,19,10603,2010,1.7019E+14,82,181,0.004844834,1.23349E-06,-88.38961425,40.18180586
3803,17,19,10700,6146,1.7019E+14,6,21,0.08425417,0.000263608,-88.00240522,40.1014129
3804,17,19,10700,6173,1.7019E+14,0,0,0.00108427,3.96255E-08,-88.05153332,40.11138211
3805,17,19,10800,2029,1.7019E+14,0,0,0.015781013,1.19786E-05,-88.06869337,40.03105586
3806,17,19,10800,5055,1.7019E+14,0,0,0.022764567,8.99811E-07,-88.13737174,39.94878697
3807,17,19,10400,4079,1.7019E+14,3,7,0.129406076,0.000572338,-87.93989283,40.3617609
3808,17,19,10500,2024,1.7019E+14,0,0,0.069369105,2.93544E-06,-88.33722023,40.25542718
3809,17,19,10604,1210,1.7019E+14,0,0,0.019608117,2.68651E-06,-88.28587626,40.14631764
3810,17,19,10601,2002,1.7019E+14,51,132,0.033227872,2.98199E-05,-88.39592272,40.1941173
3811,17,19,5402,2016,1.7019E+14,0,0,0.037124107,1.7957E-06,-88.16972311,40.13504826
3812,17,19,10604,1247,1.7019E+14,0,0,0.004715399,2.59287E-07,-88.21923117,40.14891691
3813,17,19,5300,2006,1.7019E+14,0,0,0.039147303,1.35546E-05,-88.2100874,40.11997401
3814,17,19,10400,4089,1.7019E+14,0,0,0.004856645,1.17819E-06,-87.93877684,40.35458023
3815,17,19,10400,4040,1.7019E+14,0,0,0.003084797,2.57522E-07,-87.99559827,40.3909223
3816,17,19,10400,4235,1.7019E+14,0,0,0.002011758,7.93555E-08,-87.9754756,40.38827029
3817,17,19,10400,2162,1.7019E+14,4,10,0.051591634,0.000143684,-88.20526314,40.23330885
3818,17,19,10604,1009,1.7019E+14,0,0,0.005413811,1.37262E-06,-88.20427966,40.22352078
3819,17,19,10604,2114,1.7019E+14,0,0,0.06131905,0.00018678,-88.37572069,40.06178321
3820,17,19,10604,2095,1.7019E+14,2,6,0.084476845,0.000354273,-88.45316442,40.07975578
3821,17,19,5401,1000,1.7019E+14,0,0,0.005605363,5.0701E-07,-88.1820092,40.12663486
3822,17,19,10604,1066,1.7019E+14,3,3,0.063096637,0.000189998,-88.19304855,40.20899108
3823,17,19,10900,8011,1.7019E+14,0,0,0.046023632,7.71587E-05,-88.30909911,39.96209862
3824,17,19,700,2027,1.7019E+14,0,0,0.003368652,6.45163E-07,-88.24298851,40.12319582
3825,17,19,200,2052,1.7019E+14,1,2,0.004328161,8.36354E-07,-88.23625467,40.11758415
3826,17,19,200,2063,1.7019E+14,0,0,0.00432109,8.32352E-07,-88.23625316,40.11708264
3827,17,19,200,2049,1.7019E+14,2,5,0.004269907,7.73929E-07,-88.23791816,40.11853662
3828,17,19,6000,1033,1.7019E+14,0,0,0.001791501,1.90706E-07,-88.2262764,40.09912008
3829,17,19,6000,1022,1.7019E+14,0,0,0.001709245,1.7841E-07,-88.22628247,40.09961912
3830,17,19,10604,1239,1.7019E+14,0,0,0.006643361,5.37159E-07,-88.18831721,40.14611807
3831,17,19,5600,5034,1.7019E+14,0,0,0.004337969,2.64546E-07,-88.17725599,40.09785536
3832,17,19,902,1089,1.7019E+14,13,50,0.004965448,1.52467E-06,-88.31352348,40.12894671
3833,17,19,10900,5191,1.7019E+14,0,0,0.006890955,5.01168E-07,-88.25234947,40.04877752
3834,17,19,11100,2013,1.7019E+14,63,127,0.005231872,1.57261E-06,-88.22316657,40.11401531
3835,17,19,5900,2007,1.7019E+14,0,0,0.00663647,2.34012E-06,-88.22041518,40.10855051
3836,17,19,10700,6132,1.7019E+14,0,0,0.015477435,1.45301E-05,-88.03641776,40.10362234
3837,17,19,11100,3010,1.7019E+14,162,327,0.005223606,1.57552E-06,-88.22150145,40.1140263
3838,17,19,5800,4005,1.7019E+14,25,63,0.005296066,1.62681E-06,-88.21683719,40.10696871
3839,17,19,5800,4013,1.7019E+14,38,101,0.008256558,2.91971E-06,-88.21601583,40.10326519
3840,17,19,5900,3007,1.7019E+14,5,54,0.004902528,1.39785E-06,-88.21837813,40.10233691
3841,17,19,6000,2004,1.7019E+14,1,4,0.024432296,3.55016E-05,-88.22131108,40.0872239
3842,17,19,5900,3010,1.7019E+14,8,18,0.004755719,1.26234E-06,-88.21834175,40.09941288
3843,17,19,6000,1039,1.7019E+14,0,0,0.016487928,1.64717E-05,-88.21669406,40.09274877
3844,17,19,6000,2017,1.7019E+14,0,0,0.009988721,1.2297E-06,-88.21186712,40.08355264
3845,17,19,1302,1008,1.7019E+14,1,3,0.001312127,1.07531E-07,-88.25731147,40.0824397
3846,17,19,10604,2141,1.7019E+14,0,0,0.008848387,1.51781E-06,-88.37100264,40.11057424
3847,17,19,1203,2040,1.7019E+14,14,41,0.005585804,1.7138E-06,-88.28385352,40.08463434
3848,17,19,1204,1060,1.7019E+14,0,0,0.002390423,1.16099E-07,-88.29301433,40.06760663
3849,17,19,1000,4014,1.7019E+14,21,52,0.00437453,1.17137E-06,-88.2688872,40.12076864
3850,17,19,1100,1041,1.7019E+14,7,12,0.005116715,1.5963E-06,-88.26576945,40.09878265
3851,17,19,5500,1010,1.7019E+14,0,0,0.003118763,8.8016E-08,-88.19646812,40.11628158
3852,17,19,5401,3006,1.7019E+14,0,0,0.00966993,8.24137E-07,-88.20341658,40.13518985
3853,17,19,5401,1019,1.7019E+14,33,57,0.014675768,8.34836E-06,-88.18705028,40.11655016
3854,17,19,5701,4033,1.7019E+14,13,20,0.004667709,1.33668E-06,-88.20113104,40.08486382
3855,17,19,1400,2019,1.7019E+14,17,54,0.006593506,2.0132E-06,-88.24739985,40.06218147
3856,17,19,10800,5111,1.7019E+14,1,3,0.039472405,6.91394E-05,-88.00719747,39.94581678
3857,17,19,10800,5081,1.7019E+14,1,4,0.043432386,8.05556E-05,-88.09671858,39.94458685
3858,17,19,10800,5090,1.7019E+14,2,4,0.047952942,0.00013735,-88.06158242,39.94515887
3859,17,19,10800,5159,1.7019E+14,0,0,0.028822191,3.03082E-05,-88.07026209,39.92175938
3860,17,19,10800,5167,1.7019E+14,0,0,0.002671222,4.62917E-07,-88.00626651,39.92177381
3861,17,19,10800,5253,1.7019E+14,4,8,0.017619055,1.37477E-05,-88.06903797,39.8847335
3862,17,19,10800,5244,1.7019E+14,8,30,0.021334929,1.90275E-05,-88.06484036,39.89043611
3863,17,19,10800,5032,1.7019E+14,6,18,0.062590459,0.000231971,-88.07456125,39.97398847
3864,17,19,10400,4006,1.7019E+14,4,7,0.018877136,1.88027E-05,-87.99285157,40.39744323
3865,17,19,10100,4026,1.7019E+14,2,6,0.001545444,1.04055E-07,-88.14890947,40.31664228
3866,17,19,10100,1015,1.7019E+14,52,104,0.013477067,4.58445E-06,-88.13945995,40.31686982
3867,17,19,10100,1021,1.7019E+14,12,27,0.020046231,3.55769E-06,-88.14128191,40.31581702
3868,17,19,10204,4021,1.7019E+14,25,52,0.006629959,2.05172E-06,-88.14182863,40.30899252
3869,17,19,10204,4003,1.7019E+14,6,11,0.00308848,5.83297E-07,-88.14680406,40.31170181
3870,17,19,10204,4013,1.7019E+14,33,97,0.004678399,1.07269E-06,-88.14806184,40.30974432
3871,17,19,10100,1020,1.7019E+14,35,66,0.010841785,3.21625E-06,-88.14085991,40.31633301
3872,17,19,10100,1008,1.7019E+14,41,65,0.009515457,3.12052E-06,-88.13926845,40.31855567
3873,17,19,10100,4042,1.7019E+14,21,37,0.004989434,1.23491E-06,-88.14448918,40.31238852
3874,17,19,10204,4018,1.7019E+14,38,75,0.009236598,3.28807E-06,-88.13907999,40.31025111
3875,17,19,10204,4001,1.7019E+14,35,76,0.009436495,3.31578E-06,-88.1405143,40.31148012
3876,17,19,10204,4019,1.7019E+14,30,49,0.007504805,2.27748E-06,-88.14018827,40.31075922
3877,17,19,10604,1181,1.7019E+14,0,0,0.01038281,1.845E-06,-88.27118985,40.15794778
3878,17,19,10204,3004,1.7019E+14,20,55,0.019949459,1.32336E-05,-88.13350792,40.31109322
3879,17,19,10100,1003,1.7019E+14,0,0,0.010674107,6.22536E-06,-88.12890861,40.31397166
3880,17,19,10204,3003,1.7019E+14,15,39,0.006736602,1.88636E-06,-88.12813274,40.30979205
3881,17,19,10300,2039,1.7019E+14,2,4,0.001285013,1.04293E-07,-88.13203015,40.30124829
3882,17,19,10300,2022,1.7019E+14,12,20,0.004288144,1.13141E-06,-88.12848206,40.30378612
3883,17,19,10400,2005,1.7019E+14,4,4,0.063106329,0.000191223,-88.10983793,40.30366281
3884,17,19,1302,2009,1.7019E+14,0,0,0.002053794,1.815E-07,-88.25947721,40.08169475
3885,17,19,1302,1027,1.7019E+14,0,0,0.007681842,3.42137E-06,-88.24925613,40.07297916
3886,17,19,11100,1018,1.7019E+14,0,0,0.011830867,1.55338E-06,-88.21146687,40.11498353
3887,17,19,5401,2000,1.7019E+14,0,0,0.013450202,1.00705E-05,-88.20186277,40.12609462
3888,17,19,5401,1004,1.7019E+14,0,0,0.028610521,1.42354E-05,-88.19929255,40.12092082
3889,17,19,5300,2015,1.7019E+14,39,62,0.004797141,1.35962E-06,-88.2083195,40.11692472
3890,17,19,5401,1011,1.7019E+14,6,10,0.004226538,7.55495E-07,-88.19976558,40.11655211
3891,17,19,11100,1008,1.7019E+14,0,0,0.004152692,1.0175E-06,-88.20800251,40.11496847
3892,17,19,11100,1003,1.7019E+14,0,0,0.005132168,1.24316E-07,-88.20630985,40.11571731
3893,17,19,5401,4029,1.7019E+14,0,0,0.00173506,1.18053E-07,-88.19044349,40.1275615
3894,17,19,5401,5001,1.7019E+14,0,0,0.001245247,2.79985E-08,-88.19463004,40.12351832
3895,17,19,11100,1006,1.7019E+14,0,0,0.01000841,5.72718E-06,-88.20369798,40.11364772
3896,17,19,1206,2005,1.7019E+14,18,54,0.009589545,5.35691E-06,-88.31262778,40.09549508
3897,17,19,10500,4169,1.7019E+14,6,23,0.004662851,1.33933E-06,-88.3491343,40.31262017
3898,17,19,5401,4015,1.7019E+14,40,62,0.006030533,1.59276E-06,-88.19461977,40.13154711
3899,17,19,902,2028,1.7019E+14,12,16,0.008115799,1.45599E-06,-88.29467241,40.12703952
3900,17,19,10604,1018,1.7019E+14,0,0,0.011504879,3.62163E-06,-88.2229831,40.20662237
3901,17,19,10604,1037,1.7019E+14,7,11,0.029756485,4.28095E-05,-88.21761044,40.21197278
3902,17,19,10604,1011,1.7019E+14,0,0,0.03407235,6.42248E-05,-88.22548276,40.22075193
3903,17,19,10400,2094,1.7019E+14,5,15,0.019942226,1.66205E-05,-88.21587546,40.32034812
3904,17,19,10400,1010,1.7019E+14,2,13,0.053394571,0.000130877,-88.22149701,40.38889975
3905,17,19,10500,4102,1.7019E+14,0,0,0.012393102,9.21821E-06,-88.4437677,40.33887433
3906,17,19,10500,3035,1.7019E+14,0,0,0.095844947,9.61527E-06,-88.37944759,40.26106498
3907,17,19,10400,4033,1.7019E+14,0,0,0.033879494,6.20486E-05,-88.02716192,40.38960153
3908,17,19,10400,4137,1.7019E+14,0,0,0.014090335,1.07998E-05,-88.08161258,40.32171975
3909,17,19,10400,4092,1.7019E+14,2,5,0.10151446,0.000171067,-87.96939243,40.34954808
3910,17,19,10400,4104,1.7019E+14,3,4,0.066892686,0.000258877,-87.97802362,40.33508926
3911,17,19,10400,4144,1.7019E+14,13,32,0.047170069,2.9455E-05,-87.94323259,40.30336053
3912,17,19,10400,4155,1.7019E+14,1,4,0.01752848,1.35243E-05,-87.94733689,40.29703528
3913,17,19,10400,4157,1.7019E+14,1,2,0.03912658,5.02663E-05,-87.96455078,40.29495242
3914,17,19,10400,4167,1.7019E+14,2,5,0.062629539,0.000177285,-87.95773461,40.28892168
3915,17,19,10400,4159,1.7019E+14,0,0,0.014292378,8.97652E-06,-87.96913916,40.28580224
3916,17,19,10400,4163,1.7019E+14,5,10,0.059091542,0.000217494,-87.99451469,40.27636204
3917,17,19,10400,4168,1.7019E+14,2,4,0.056289506,0.000205674,-87.99407143,40.26206345
3918,17,19,5401,5009,1.7019E+14,64,110,0.00414314,1.03487E-06,-88.19845759,40.12490471
3919,17,19,10300,1093,1.7019E+14,2,8,0.004552342,1.05023E-06,-88.16453144,40.28893401
3920,17,19,10400,2043,1.7019E+14,5,11,0.067605486,0.000280929,-88.14568975,40.26099042
3921,17,19,10400,2042,1.7019E+14,2,5,0.053363825,0.000143238,-88.14558919,40.24995371
3922,17,19,10400,4173,1.7019E+14,1,1,0.016997603,6.73137E-06,-88.05841474,40.27047139
3923,17,19,10700,6075,1.7019E+14,3,9,0.057667274,0.000177171,-88.09583508,40.13751664
3924,17,19,10700,6028,1.7019E+14,0,0,0.036905497,2.80259E-06,-88.06427476,40.19293409
3925,17,19,10700,6029,1.7019E+14,6,14,0.061971973,0.000239963,-88.05635416,40.193954
3926,17,19,10700,6045,1.7019E+14,0,0,0.031271638,1.88919E-06,-88.0545937,40.18087419
3927,17,19,10700,6076,1.7019E+14,3,4,0.064129693,0.000261778,-88.07590133,40.1352953
3928,17,19,5401,1031,1.7019E+14,9,25,0.003978283,6.48118E-07,-88.1981618,40.11700106
3929,17,19,11100,1022,1.7019E+14,99,206,0.005875298,1.74992E-06,-88.21360697,40.11410601
3930,17,19,11100,1036,1.7019E+14,33,65,0.007854474,1.55345E-06,-88.21168113,40.11258563
3931,17,19,5800,3002,1.7019E+14,6,16,0.00367409,5.95095E-07,-88.21245029,40.10894696
3932,17,19,5800,1013,1.7019E+14,20,40,0.003677746,5.69915E-07,-88.21106647,40.11133522
3933,17,19,5800,2000,1.7019E+14,0,0,0.003655534,5.74908E-07,-88.20962827,40.11135697
3934,17,19,5800,2016,1.7019E+14,12,17,0.003742771,6.19771E-07,-88.20959904,40.1100936
3935,17,19,11100,1049,1.7019E+14,16,19,0.004428738,1.06085E-06,-88.20810317,40.10956296
3936,17,19,302,3002,1.7019E+14,52,116,0.004746058,9.04621E-07,-88.23447444,40.11561111
3937,17,19,5800,3010,1.7019E+14,0,0,0.00447408,1.1627E-06,-88.21100478,40.10794783
3938,17,19,5800,5002,1.7019E+14,21,45,0.007235435,2.95958E-06,-88.21082312,40.10132086
3939,17,19,302,3011,1.7019E+14,45,96,0.003799054,6.74148E-07,-88.2328039,40.11370935
3940,17,19,11100,1045,1.7019E+14,0,0,0.006468657,1.97458E-06,-88.20618402,40.1120768
3941,17,19,5500,1020,1.7019E+14,3,6,0.004091639,1.00794E-06,-88.20437522,40.11209585
3942,17,19,5500,1039,1.7019E+14,0,0,0.005494724,1.86739E-06,-88.20433308,40.11003659
3943,17,19,5500,5021,1.7019E+14,17,21,0.003168317,5.22583E-07,-88.20596531,40.10707601
3944,17,19,5600,4003,1.7019E+14,242,425,0.011990291,5.70332E-06,-88.20259201,40.10243232
3945,17,19,5800,5010,1.7019E+14,17,33,0.006935553,2.77097E-06,-88.20605958,40.10135586
3946,17,19,10604,1076,1.7019E+14,1,4,0.034311505,5.46143E-05,-88.1689104,40.19730843
3947,17,19,10604,1078,1.7019E+14,0,0,0.009664857,8.64327E-07,-88.18230144,40.19795927
3948,17,19,10604,1101,1.7019E+14,0,0,0.019474087,2.33497E-05,-88.15176984,40.15458841
3949,17,19,10400,2070,1.7019E+14,0,0,0.014715741,2.16989E-06,-88.18370124,40.28606211
3950,17,19,1205,2001,1.7019E+14,0,0,0.007363789,1.05336E-06,-88.3296047,40.11314945
3951,17,19,10900,7033,1.7019E+14,0,0,0.027895956,3.76223E-05,-88.43982072,39.95061959
3952,17,19,10900,7043,1.7019E+14,0,0,0.021559996,2.13243E-06,-88.43935265,39.94875256
3953,17,19,10700,1000,1.7019E+14,6,11,0.088950911,0.000389684,-87.94987209,40.21137274
3954,17,19,10700,1005,1.7019E+14,4,7,0.060707227,0.000217448,-87.9718335,40.20768281
3955,17,19,10700,1050,1.7019E+14,1,1,0.021645019,2.70121E-05,-87.97232887,40.18796908
3956,17,19,10700,1045,1.7019E+14,1,1,0.032737658,5.81361E-05,-87.96476556,40.18871892
3957,17,19,10700,1059,1.7019E+14,2,3,0.052266941,0.000137465,-87.96974985,40.17458092
3958,17,19,10700,1061,1.7019E+14,2,2,0.06689599,0.000275207,-87.95071121,40.16370629
3959,17,19,10700,1066,1.7019E+14,2,4,0.040560525,7.56374E-05,-87.96290491,40.15042786
3960,17,19,10700,1028,1.7019E+14,3,8,0.00345251,6.41107E-07,-87.9741383,40.19295964
3961,17,19,10700,1014,1.7019E+14,0,0,0.008333537,1.13278E-06,-87.96919242,40.19807702
3962,17,19,10700,1088,1.7019E+14,0,0,0.013998423,4.50642E-06,-87.95749057,40.12078956
3963,17,19,10700,2033,1.7019E+14,9,19,0.004837041,1.40719E-06,-87.95411746,40.11446788
3964,17,19,10700,2024,1.7019E+14,12,35,0.006548326,2.04643E-06,-87.96233507,40.11360185
3965,17,19,10400,4052,1.7019E+14,6,17,0.053613115,0.000141273,-88.02638811,40.36297136
3966,17,19,10400,4171,1.7019E+14,7,17,0.067352505,0.000278651,-88.03067597,40.27628253
3967,17,19,10400,3005,1.7019E+14,3,4,0.003630318,6.28952E-07,-88.02451877,40.30577821
3968,17,19,10400,3020,1.7019E+14,9,21,0.005663426,1.91175E-06,-88.02223428,40.30659044
3969,17,19,1100,1005,1.7019E+14,4,11,0.005657093,1.90436E-06,-88.26869099,40.10813622
3970,17,19,10400,3009,1.7019E+14,22,55,0.011070944,6.48715E-06,-88.02222043,40.31090128
3971,17,19,1301,1027,1.7019E+14,0,0,0.006276259,2.27566E-06,-88.24664355,40.09040182
3972,17,19,10400,4184,1.7019E+14,5,7,0.067759575,0.000281999,-88.04965434,40.24688488
3973,17,19,10400,4196,1.7019E+14,1,2,0.069590244,0.0002409,-88.01016232,40.27620217
3974,17,19,10700,6047,1.7019E+14,0,0,0.031731954,2.49571E-06,-88.04448372,40.17111314
3975,17,19,10700,6064,1.7019E+14,0,0,0.016480915,1.59883E-06,-88.03506339,40.14583565
3976,17,19,10700,1086,1.7019E+14,1,7,0.03176177,6.21629E-05,-88.01476028,40.14607488
3977,17,19,10604,2026,1.7019E+14,0,0,0.01304343,2.96688E-06,-88.40623906,40.12109124
3978,17,19,10604,2053,1.7019E+14,0,0,0.022268058,1.0348E-05,-88.42347237,40.11238964
3979,17,19,5701,3014,1.7019E+14,20,44,0.00729657,2.70757E-06,-88.20576493,40.0856475
3980,17,19,1204,1015,1.7019E+14,12,32,0.005570504,1.99133E-06,-88.3012121,40.08267312
3981,17,19,5500,1041,1.7019E+14,9,17,0.004038108,9.80887E-07,-88.20196554,40.11042003
3982,17,19,5500,1042,1.7019E+14,8,14,0.003813853,8.48358E-07,-88.20194173,40.10965994
3983,17,19,5500,4032,1.7019E+14,4,12,0.00315633,4.76602E-07,-88.19850842,40.1083279
3984,17,19,5600,3002,1.7019E+14,35,73,0.007092679,2.84008E-06,-88.19846349,40.10443449
3985,17,19,5500,4003,1.7019E+14,15,22,0.003346629,5.59917E-07,-88.19519513,40.11272807
3986,17,19,5500,4019,1.7019E+14,10,26,0.004463978,9.91267E-07,-88.19481679,40.10856924
3987,17,19,5600,3000,1.7019E+14,32,60,0.006832332,2.33028E-06,-88.19613188,40.10441917
3988,17,19,5500,4045,1.7019E+14,0,0,0.004345456,5.08152E-07,-88.19495096,40.10617478
3989,17,19,5600,2001,1.7019E+14,20,42,0.005844774,1.96479E-06,-88.19510666,40.10335646
3990,17,19,5600,4009,1.7019E+14,21,52,0.007063601,2.70971E-06,-88.20179819,40.09955641
3991,17,19,5600,4008,1.7019E+14,23,52,0.007051081,2.68032E-06,-88.20067971,40.09956102
3992,17,19,10900,8135,1.7019E+14,0,0,0.036164091,7.69203E-05,-88.35285027,39.88441092
3993,17,19,10900,8123,1.7019E+14,0,0,0.022762776,2.81826E-05,-88.27608863,39.88259652
3994,17,19,10800,4033,1.7019E+14,1,4,0.016943284,1.64829E-05,-88.00752847,40.05970406
3995,17,19,10604,1235,1.7019E+14,2,4,0.049305216,7.03219E-05,-88.19638707,40.14940151
3996,17,19,10100,3019,1.7019E+14,2,5,0.003777918,7.3372E-07,-88.14869916,40.3219118
3997,17,19,5402,3017,1.7019E+14,41,91,0.032419428,1.05667E-05,-88.18279706,40.13898268
3998,17,19,10900,5057,1.7019E+14,0,0,0.010382722,7.1146E-06,-88.26275618,40.03728158
3999,17,19,1302,1000,1.7019E+14,0,0,0.030581646,7.19567E-06,-88.24769701,40.0767483
4000,17,19,10900,5058,1.7019E+14,2,6,0.075596727,0.000222119,-88.26751414,40.0182308
4001,17,19,10800,4006,1.7019E+14,1,4,0.037384722,4.14571E-05,-88.00449711,40.07809403
4002,17,19,10800,4016,1.7019E+14,0,0,0.006837657,2.10417E-06,-87.98102531,40.06661814
4003,17,19,10800,4029,1.7019E+14,2,4,0.017003107,9.7445E-06,-87.97831391,40.05255574
4004,17,19,10800,4045,1.7019E+14,6,11,0.012518939,8.97992E-06,-87.95003999,40.03690575
4005,17,19,10800,1003,1.7019E+14,11,21,0.004394293,1.1973E-06,-87.95614428,40.03763985
4006,17,19,10800,4041,1.7019E+14,0,0,0.015397141,4.24189E-06,-87.97735013,40.03829927
4007,17,19,10800,4034,1.7019E+14,0,0,0.034195613,2.69372E-05,-87.97417342,40.04695228
4008,17,19,10604,2072,1.7019E+14,0,0,0.00772261,2.0247E-06,-88.42493805,40.10814814
4009,17,19,10604,2107,1.7019E+14,5,9,0.067033006,0.000275726,-88.41676957,40.07688049
4010,17,19,10900,6007,1.7019E+14,2,4,0.062494667,0.000207153,-88.41410618,40.04697326
4011,17,19,10900,6013,1.7019E+14,0,0,0.051557744,0.000125237,-88.43111983,40.03088584
4012,17,19,10604,2112,1.7019E+14,7,12,0.066592662,0.00027637,-88.39765168,40.06237852
4013,17,19,10604,2103,1.7019E+14,7,17,0.095843775,0.000548525,-88.35970892,40.06972835
4014,17,19,10900,6035,1.7019E+14,4,4,0.067183368,0.000277173,-88.37814823,40.01836577
4015,17,19,10900,6037,1.7019E+14,2,5,0.067412929,0.000277774,-88.35928946,40.03311442
4016,17,19,1205,3019,1.7019E+14,1,2,0.00535938,1.24527E-06,-88.32861915,40.08467881
4017,17,19,10604,2057,1.7019E+14,2,0,0.002332876,3.02307E-07,-88.35661555,40.11302211
4018,17,19,1205,2000,1.7019E+14,0,0,0.027394494,4.1972E-06,-88.32123581,40.11312227
